x,y,centr_id
380.111,63.8092,3
464.456,396.378,1
461.97,487.14,1
397.822,589.591,2
208.249,307.713,0
392.91,50.8553,3
347.172,174.292,3
347.172,508.458,2
453.166,554.954,2
446.277,474.996,1
130.896,314.392,0
376.336,158.587,3
449.342,129.291,4
452.185,122.69,4
392.253,59.6534,3
393.503,495.924,2
390.147,494.153,2
296.084,271.368,0
213.278,396.34,0
429.047,479.656,1
425.646,444.765,1
424.814,483.925,2
464.896,514.175,1
331.725,467.079,2
539.706,439.98,1
461.907,130.56,4
400.056,429.784,1
375.835,99.032,3
482.85,183.889,4
441.132,418.004,1
398.443,494.942,2
266.271,372.134,0
426.497,217.528,4
361.695,84.8031,3
191.997,293.14,0
457.493,442.032,1
429.991,587.136,2
407.518,61.3173,3
396.407,499.095,2
356.936,98.4813,3
534.642,476.297,1
368.129,454.339,2
214.602,281.231,0
185.983,283.161,0
302.321,310.07,0
504.908,433.469,1
365.647,502.481,2
161.507,328.181,0
371.783,517.985,2
321.647,437.153,2
454.72,135.809,4
222.405,401.213,0
160.849,255.228,0
401.734,63.3877,3
211.331,266.535,0
372.079,103.265,3
415.014,449.321,1
319.665,117.26,3
380.71,493.839,2
155.149,326.46,0
329.404,125.876,3
423.112,529.99,2
256.032,347.05,0
442.342,133.245,4
334.534,15.2646,3
204.269,320.175,0
383.247,514.443,2
401.671,470.074,2
469.74,436.957,1
192.928,357.261,0
371.433,89.7445,3
260.418,281.363,0
442.056,514.032,1
265.04,346.999,0
342.692,137.047,3
270.172,284.673,0
405.865,111.529,4
426.546,526.545,2
442.2,116.627,4
404.868,539.31,2
402.664,465.749,2
197.884,296.418,0
202.927,328.867,0
445.223,463.642,1
488.856,128.119,4
439.216,130.404,4
439.218,428.735,1
391.144,490.538,2
164.528,315.646,0
438.455,131.462,4
456.733,561.242,2
454.222,448.679,1
424.498,484.744,2
423.455,136.192,4
395.868,497.186,2
475.857,525.626,1
391.706,511.224,2
430.112,73.7081,4
369.228,571.437,2
409.461,102.179,4
323.283,78.9388,3
230.464,248.088,0
420.259,495.117,2
318.084,156.792,3
204.401,302.272,0
375.121,104.885,3
392.847,512.667,2
354.819,444.387,2
336.054,479.933,2
380.652,445.614,2
220.165,316.778,0
207.142,307.443,0
314.187,79.05,3
508.79,130.469,4
442.361,421.783,1
430.889,120.965,4
398.342,150.366,4
480.348,499.254,1
433.904,419.64,1
457.514,554.918,2
184.125,373.742,0
413.733,569.636,2
159.686,315.376,0
464.015,552.028,1
437.575,391.05,1
449.264,468.709,1
165.986,299.103,0
390.221,493.196,2
336.702,446.484,2
236.365,352.516,0
366.884,476.265,2
439.137,132.326,4
248.508,353.96,0
120.263,343.812,0
263.335,91.4363,3
447.359,468.024,1
430.919,121.761,4
468.304,488.228,1
358.958,495.121,2
188.418,269.273,0
258.426,310.854,0
499.841,429.366,1
410.694,469.384,2
397.614,523.849,2
128.266,254.567,0
259.22,314.783,0
351.332,89.1367,3
401.767,142.567,4
384.101,521.85,2
415.967,134.994,4
500.59,478.929,1
386.175,116.61,3
199.447,267.791,0
402.372,526.139,2
426.633,77.2827,4
363.312,86.6851,3
271.151,374.121,0
332.934,87.08,3
444.328,198.706,4
359.55,62.1741,3
462.43,188.618,4
452.163,473.121,1
429.359,403.736,1
316.649,51.532,3
370.16,417.045,2
364.748,177.428,3
467.708,450.645,1
354.137,101.583,3
469.021,147.319,4
446.655,115.655,4
404.341,67.8313,3
485.762,546.634,1
397.683,492.386,2
356.344,156.138,3
325.951,121.817,3
458.588,437.109,1
449.905,146.68,4
487.31,528.965,1
387.782,152.188,4
492.631,199.056,4
398.807,118.472,4
402.608,518.653,2
382.953,491.261,2
232.666,301.568,0
449.322,133.626,4
358.344,143.125,3
413.781,509.989,2
528.674,511.258,1
449.079,453.92,1
395.833,467.632,2
423.651,448.797,1
210.982,357.973,0
199.541,299.279,0
470.816,483.298,1
220.996,280.856,0
464.417,531.241,1
365.243,70.5738,3
364.512,108.43,3
454.515,446.917,1
457.87,64.4813,4
410.467,544.459,2
210.356,315.568,0
388.607,496.413,2
428.989,98.9465,4
208.511,303.088,0
250.978,283.491,0
398.291,513.532,2
371.721,103.874,3
468.427,497.714,1
437.791,161.068,4
464.898,130.271,4
440.619,585.368,2
136.305,309.22,0
305.381,482.742,2
370.828,148.826,3
304.997,328.908,0
443.71,413.084,1
467.333,464.39,1
394.821,498.959,2
438.452,122.872,4
226.799,259.303,0
355.142,102.619,3
300.134,294.486,0
530.575,442.977,1
348.892,126.227,3
397.303,183.95,4
480.598,527.73,1
466.163,469.3,1
224.848,391.247,0
379.191,489.534,2
490.534,141.745,4
241.649,259.873,0
454.305,483.55,1
314.082,71.8623,3
472.867,554.881,1
283.73,36.4562,3
541.535,476.415,1
245.108,365.719,0
470.048,530.843,1
415.64,507.696,2
212.765,304.868,0
403.198,54.0746,3
442.024,511.113,1
401.01,491.842,2
367.644,423.225,2
389.245,178.29,4
474.26,495.179,1
404.408,120.938,4
209.955,344.483,0
496.949,72.0663,4
367.357,473.148,2
444.878,124.992,4
516.154,171.176,4
385.133,86.1107,3
434.516,74.3092,4
500.071,495.575,1
365.243,405.6,2
390.262,497.526,2
417.709,138.746,4
392.469,462.008,2
183.441,210.16,0
163.141,312.607,0
486.662,45.3687,4
461.388,464.175,1
465.362,375.081,1
502.928,82.4774,4
441.953,115.179,4
331.844,15.8432,3
453.009,114.776,4
270.97,50.8327,3
437.447,132.559,4
474.206,500.674,1
456.828,74.6595,4
380.177,133.784,3
405.76,82.3569,3
272.787,327.645,0
195.025,257.671,0
471.866,177.738,4
343.962,532.501,2
433.348,492.672,1
131.018,321.908,0
237.506,378.268,0
452.434,466.644,1
480.861,413.178,1
380.133,182.501,4
427.476,99.1964,4
363.196,126.833,3
363.715,81.8382,3
489.63,165.31,4
244.028,371.938,0
434.844,403.82,1
356.487,103.289,3
397.498,541.819,2
446.423,448.298,1
393.631,531.446,2
356.77,537.224,2
453.164,467.577,1
392.036,137.409,4
334.416,108.576,3
259.234,338.935,0
151.157,317.36,0
426.039,391.681,1
388.493,411.029,2
458.946,507.183,1
170.057,284.309,0
468.392,168.286,4
510.806,523.218,1
206.72,302.996,0
424.824,442.855,1
492.139,164.933,4
390.952,537.187,2
256.818,247.24,0
459.876,373.077,1
446.785,470.016,1
269.379,320.604,0
444.683,483.854,1
454.261,473.681,1
420.268,580.837,2
396.154,570.957,2
460.641,492.009,1
295.31,55.0652,3
375.842,509.59,2
362.631,587.423,2
423.529,478.819,1
459.543,98.3896,4
324.659,45.6872,3
390.291,456.112,2
364.375,104.994,3
263.023,122.02,3
338.319,181.834,3
451.134,187.484,4
397.466,32.9762,3
320.403,132.072,3
505.936,165.596,4
363.426,459.935,2
213.261,329.332,0
311.082,92.4823,3
413.112,585.025,2
164.814,364.92,0
448.112,457.321,1
530.735,519.903,1
348.287,531.429,2
224.126,310.549,0
268.372,144.418,3
292.201,138.256,3
418.394,228.624,4
450.127,533.415,1
363.848,143.176,3
398.701,472.976,2
451.193,110.516,4
405.166,64.7191,3
534.317,434.266,1
196.88,391.307,0
259.251,387.012,0
152.643,242.753,0
449.739,468.352,1
138.035,262.586,0
424.805,193.39,4
376.574,564.321,2
334.103,473.689,2
389.462,451.057,2
439.909,123.481,4
367.094,483.181,2
148.136,337.338,0
323.119,110.968,3
446.499,472.494,1
247.16,258.443,0
330.137,140.543,3
454.095,514.299,1
178.41,384.371,0
357.397,566.763,2
390.621,499.904,2
343.274,127.236,3
383.572,577.652,2
519.932,106.105,4
362.548,112.217,3
396.579,132.581,4
354.896,473.485,2
418.795,486.925,2
157.051,369.033,0
453.92,519.075,1
458.66,483.727,1
230.575,273.76,0
216.863,382.575,0
372.23,134.105,3
471.024,471.09,1
390.168,525.381,2
460.074,74.7806,4
456.613,133.912,4
423.694,406.473,1
167.469,357.473,0
401.718,452.476,2
401.804,527.553,2
512.721,120.317,4
182.54,392.843,0
420.989,152.398,4
358.736,164.638,3
399.209,500.396,2
340.633,447.99,2
204.92,400.815,0
389.175,530.764,2
392.929,467.729,2
148.794,323.773,0
267.22,67.4771,3
355.553,100.761,3
222.499,332.904,0
426.443,121.416,4
448.186,131.183,4
439.813,64.3512,4
505.861,415.202,1
403.242,143.402,4
406.231,459.993,2
319.267,85.8251,3
341.793,129.409,3
480.52,509.488,1
431.981,465.699,1
228.966,385.041,0
246.889,276.922,0
468.635,133.253,4
393.724,489.014,2
458.341,453.785,1
414.856,379.374,1
411.553,70.6619,3
452.13,469.824,1
228.055,288.036,0
444.413,156.555,4
295.976,267.475,0
383.55,448.211,2
364.995,479.793,2
405.601,544.212,2
401.784,471.788,2
430.157,118.221,4
311.519,146.145,3
205.5,317.652,0
539.051,505.983,1
469,136.654,4
212.519,310.556,0
350.495,159.124,3
446.063,101.935,4
219.468,374.623,0
344.897,114.511,3
379.097,542.258,2
437.768,502.841,1
173.284,365.788,0
244.1,350.286,0
340.083,144.098,3
282.888,92.2793,3
353.641,105.872,3
175.253,324.944,0
475.604,502.791,1
410.466,123.168,4
282.379,119.817,3
182.398,347.401,0
438.678,489.365,1
461.014,110.078,4
403.326,126.416,4
350.879,106.029,3
461.776,198.488,4
407.786,448.628,2
420.121,135.729,4
442.576,56.4861,4
420.518,164.688,4
503.492,66.5753,4
449.266,465.69,1
388.614,493.897,2
482.015,467.017,1
512.668,470.598,1
348.636,97.8784,3
474.334,179.951,4
395.501,498.17,2
235.597,347.66,0
457.81,430.541,1
238.347,308.32,0
358.097,415.721,2
357.025,512.981,2
316.417,140.871,3
427.202,62.7114,4
341.707,75.7922,3
176.63,361.013,0
388.601,496.132,2
496.645,488.018,1
387.676,555.489,2
410.216,176.259,4
445.149,121.185,4
356.537,55.7618,3
403.462,170.538,4
500.205,430.065,1
212.981,345.103,0
550.167,463.541,1
467.18,505.606,1
362.918,138.455,3
199.822,309.64,0
366.177,5.31575,3
412.779,435.141,1
409.089,52.8481,3
203.95,317.387,0
432.014,102.678,4
245.369,286.928,0
478.404,515.563,1
366.846,200.767,4
350.778,471.066,2
277.994,278.633,0
413.896,218.006,4
458.703,156.949,4
380.224,425.18,2
280.191,359.152,0
486.735,141.713,4
515.002,122.491,4
290.19,65.2059,3
205.059,283.638,0
366.105,554.676,2
299.622,169.919,3
421.809,157.152,4
350.137,509.859,2
535.394,516.159,1
203.062,317.566,0
168.734,277.074,0
471.542,493.689,1
369.003,133.718,3
316.213,126.89,3
348.266,94.9282,3
436.496,480.926,1
451.686,548.323,2
433.835,548.126,2
485.899,446.952,1
427.283,156.548,4
405.298,492.534,2
441.074,452.277,1
409.905,443.72,1
380.192,79.913,3
379.946,502.618,2
367.668,491.922,2
309.734,465.168,2
288.843,251.375,0
418.992,457.777,1
254.253,295.62,0
219.89,362.98,0
357.174,76.4973,3
165.067,325.813,0
458.49,527.529,1
474.511,80.3831,4
386.075,585.267,2
465.451,489.243,1
387.665,496.857,2
454.429,570.546,2
437.086,116.545,4
137.678,290.602,0
168.173,257.392,0
408.251,162.668,4
363.563,196.363,3
449.893,469.602,1
223.626,291.145,0
435.747,451.042,1
271.763,337.147,0
349.084,124.167,3
391.212,436.813,2
379.402,567.184,2
387.049,498.985,2
349.717,184.7,3
211.12,390.489,0
428.418,185.211,4
431.734,195.214,4
343.597,110.875,3
209.826,240.053,0
314.885,113.389,3
180.162,368.686,0
446.583,108.56,4
464.13,177.96,4
468.4,424.036,1
451.051,468.817,1
380.728,529.661,2
345.364,114.51,3
423.56,72.985,4
269.999,230.623,0
394.683,167.278,4
171.323,244.885,0
451.971,126.277,4
430.154,112.176,4
465.401,482.214,1
348.523,490.75,2
389.161,538.413,2
453.637,480.181,1
500.711,116.392,4
405.344,103.404,4
469.23,505.012,1
403.948,201.022,4
487.744,531.45,1
440.108,131.47,4
383.1,519.49,2
511.281,446.83,1
396.559,500.31,2
526.886,414.33,1
313.36,60.3993,3
211.062,292.254,0
411.495,405.698,1
260.35,294.283,0
308.635,187.358,3
448.359,144.306,4
462.962,554.169,1
485.425,467.058,1
320.514,46.5881,3
436.186,126.255,4
460.433,438.347,1
436.253,561.773,2
248.164,259.303,0
309.075,77.5559,3
510.201,504.969,1
293.924,294.679,0
285.807,112.001,3
378.155,91.5191,3
399.002,560.507,2
255.3,317.965,0
246.452,237.199,0
378.369,108.045,3
352.329,538.419,2
389.898,524.423,2
337.851,73.6392,3
354.788,49.3038,3
151.693,294.34,0
375.222,193.9,4
334.643,182.998,3
466.723,550.344,1
363.74,91.9424,3
227.782,268.445,0
432.616,119.764,4
393.189,496.731,2
483.161,507.532,1
139.957,282.788,0
381.909,451.822,2
407.091,456.954,2
503.949,495.917,1
243.201,323.403,0
391.772,524.547,2
431.347,133.045,4
433.031,467.057,1
425.109,517.755,2
409.436,593.025,2
417.704,512.198,2
435.478,59.0139,4
216.853,292.332,0
252.994,329.54,0
183.299,294.491,0
333.701,156.426,3
430.987,141.861,4
433.348,460.059,1
437.62,510.093,1
349.644,107.034,3
432.426,88.2795,4
438.087,172.646,4
189.879,301.299,0
358.981,106.412,3
302.432,293.155,0
440.87,537.131,2
489.091,495.63,1
244.729,393.813,0
483.28,459.836,1
354.24,97.5106,3
393.427,446.119,2
500.879,501.954,1
434.055,537.903,2
464.108,491.286,1
443.738,109.146,4
389.499,487.504,2
351.26,449.174,2
415.271,494.607,2
433.198,122.191,4
479.937,490.267,1
398.338,496.242,2
456.357,472.948,1
202.667,301.683,0
399.358,501.854,2
392.778,494.235,2
467.673,507.335,1
446.376,469.34,1
413.55,477.123,2
528.661,458.178,1
470.201,63.8561,4
448.617,457.102,1
220.584,369.864,0
348.625,113.952,3
282.266,134.75,3
408.145,41.6684,3
511.262,430.442,1
380.755,487.43,2
299.105,275.919,0
390.897,194.953,4
188.505,289.628,0
380.142,112.482,3
389.172,143.258,4
304.365,167.555,3
445.545,108.439,4
328.022,23.6262,3
427.883,100.663,4
436.824,116.69,4
346.278,111.783,3
200.74,384.788,0
420.172,420.187,1
392.872,579.661,2
362.344,467.83,2
361.588,103.784,3
498.891,385.231,1
250.788,275.924,0
195.907,253.743,0
455.966,480.449,1
428.684,210.436,4
144.16,261.094,0
395.503,68.8804,3
394.138,496.929,2
263.274,249.111,0
385.852,522.859,2
446.991,471.87,1
511.477,150.632,4
433.258,553.767,2
441.822,150.621,4
492.569,553.728,1
326.134,117.199,3
363.028,104.947,3
448.684,460.783,1
400.134,120.927,4
481.521,459.065,1
351.928,100.396,3
356.161,554.693,2
490.184,418.133,1
381.704,130.382,3
408.373,156.392,4
322.585,181.302,3
383.442,62.2124,3
489.394,489.412,1
352.03,98.7674,3
423.329,544.725,2
386.729,90.9223,3
544.162,447.042,1
501.754,153.452,4
340.44,160.293,3
473.364,100.063,4
324.995,147.897,3
361.736,117.711,3
512.139,509.697,1
426.126,458.789,1
364.857,538.288,2
156.201,231.094,0
194.82,311.339,0
202.221,367.8,0
494.658,206.513,4
377.114,113.913,3
222.607,323.041,0
297.991,175.081,3
417.72,527.649,2
482.987,526.017,1
399.737,484.001,2
421.426,507.425,2
420.835,545.179,2
365.779,59.6634,3
356.431,101.379,3
362.732,44.7594,3
383.136,58.9587,3
363.926,88.634,3
444.271,101.168,4
489.151,500.161,1
349.054,441.244,2
330.188,569.51,2
384.938,163.505,4
395.006,496.153,2
150.549,246.171,0
359.16,458.048,2
381.573,426.249,2
410.414,504.517,2
317.323,67.948,3
423.611,408.001,1
468.514,107.786,4
261.777,292.715,0
389.31,503.619,2
365.071,505.791,2
456.796,121.475,4
418.407,466.928,1
441.314,231.631,4
466.556,482.734,1
412.908,44.0032,3
397.502,549.124,2
301.668,301.88,0
367.369,488.602,2
418.861,209.794,4
426.222,518.68,2
422.851,465.789,1
489.056,388.571,1
359.719,469.636,2
284.033,56.7259,3
316.154,538.815,2
383.466,116.14,3
283.76,242.083,0
408.773,152.748,4
383.428,122.811,3
432.041,406.457,1
199.585,274.601,0
391.18,53.2669,3
433.47,141.038,4
419.975,498.885,2
438.084,116.14,4
126.681,300.497,0
427.689,471.932,1
353.268,90.7423,3
430.594,448.017,1
249.327,247.424,0
430.697,514.641,2
392.466,490.638,2
404.887,160.8,4
430.33,427.124,1
422.938,404.241,1
370.544,108.847,3
173.989,306.818,0
354.511,113.422,3
488.965,193.503,4
461.923,465.845,1
302.31,67.8448,3
435.418,454.425,1
369.759,42.4239,3
333.037,98.6095,3
465.913,47.7368,4
422.85,589.545,2
433.542,138.139,4
342.411,29.6193,3
285.625,153.988,3
224.519,243.524,0
449.295,462.276,1
463.36,543.289,1
371.032,470.155,2
431.662,545.456,2
354.804,100.648,3
330.807,170.653,3
432.895,186.113,4
455.312,463.933,1
405.341,545.28,2
423.804,533.105,2
341.734,193.126,3
434.699,90.4664,4
397.782,90.7104,3
348.565,98.0598,3
376.98,188.899,4
417.623,119.269,4
439.522,502.302,1
457.538,468.73,1
400.957,166.528,4
401.683,481.387,2
432.974,518.852,2
395.22,210.346,4
484.404,172.805,4
456.039,459.247,1
437.878,132.416,4
374.172,425.051,2
446.613,96.2278,4
453.605,466.403,1
370.391,526.041,2
295.929,131.802,3
466.183,82.6256,4
338.896,80.0396,3
403.374,110.365,4
363.26,37.314,3
437.69,425.068,1
169.56,318.67,0
317.615,461.169,2
288.885,270.001,0
391.146,84.9539,3
227.805,270.081,0
233.407,304.686,0
169.332,230.848,0
370.729,458.893,2
440.633,69.5119,4
485.507,434.883,1
468.674,486.943,1
442.566,132.356,4
512.135,519.704,1
451.137,468.757,1
226.591,353.479,0
450.672,172.638,4
413.835,126.908,4
414.828,178.314,4
190.209,355.452,0
388.718,584.168,2
435.879,133.598,4
438.256,444.019,1
401.432,184.989,4
406.818,91.1162,4
363.891,76.0299,3
341.73,492.513,2
436.211,474.154,1
198.749,252.821,0
419.822,377.223,1
473.982,165.841,4
490.395,69.5971,4
122.491,327.746,0
252.341,380.793,0
397.468,188.897,4
383.07,85.6023,3
480.582,70.6805,4
202.252,332.515,0
371.476,132.371,3
404.975,507.176,2
358.776,182.301,3
185.218,282.93,0
352.281,463.97,2
399.542,415.393,1
288.9,121.119,3
346.551,479.609,2
365.596,109.1,3
446.452,399.68,1
347.2,75.2224,3
430.639,434.935,1
386.72,81.6978,3
205.162,295.379,0
338.057,429.075,2
415.36,92.3789,4
474.265,510.403,1
214.715,253.744,0
386.958,453.481,2
203.989,219.901,0
354.834,415.109,2
479.201,141.523,4
450.823,154.551,4
363.473,480.45,2
403.924,420.605,1
472.981,445.38,1
361.069,16.672,3
423.74,433.048,1
474.037,513.335,1
478.266,417.957,1
400.73,511.872,2
428.78,95.7312,4
323.881,541.339,2
408.09,527.394,2
365.641,158.815,3
456.11,460.449,1
355.377,97.9016,3
409.347,476.059,2
233.458,366.5,0
348.558,82.6924,3
212.22,302.177,0
307.885,158.953,3
270.975,250.929,0
466.14,168.92,4
431.906,87.9568,4
306.209,304.906,0
212.146,287.381,0
451.867,466.333,1
405.442,95.4683,4
220.773,307.118,0
430.343,388.814,1
445.8,152.413,4
544.194,476.798,1
287.989,100.158,3
166.038,314.056,0
439.123,428.442,1
406.918,463.196,2
299.098,141.788,3
433.558,427.452,1
338.661,107.965,3
490.88,55.7804,4
475.213,145.536,4
364.381,150.268,3
198.386,280.27,0
400.566,525.382,2
503.925,474.396,1
404.818,532.28,2
377.763,144.352,3
446.45,409.645,1
136.848,356.95,0
205.434,303.854,0
278.774,266.259,0
194.332,340.321,0
426.953,143.169,4
141.062,341.145,0
185.388,236.524,0
331.064,158.295,3
473.998,469.506,1
204.384,289.194,0
228.264,268.125,0
184.663,302.576,0
474.635,437.567,1
397,110.991,3
397.769,518.906,2
394.315,493.732,2
472.411,474.447,1
506.539,470.458,1
166.868,305.503,0
496.83,446.379,1
438.497,500.817,1
436.441,130.899,4
216.846,323.024,0
275.478,346.844,0
428.722,171.661,4
293.902,320.973,0
472.608,455.993,1
339.82,450.33,2
478.108,58.3884,4
455.47,139.95,4
468.277,171.352,4
350.667,178.227,3
492.084,514.632,1
377.554,493.06,2
464.165,42.1753,4
237.924,300.634,0
458.281,391.34,1
506.507,471.781,1
406.914,507.137,2
409.618,119.526,4
452.237,459.045,1
447.769,125.717,4
371.822,545.022,2
354.532,127.06,3
396.881,445.406,2
241.29,253.094,0
353.72,131.781,3
189.961,250.653,0
466.495,527.076,1
138.349,360.14,0
388.909,459.465,2
218.109,294.149,0
456.958,401.525,1
208.44,297.706,0
209.426,305.204,0
501.094,105.097,4
449.463,93.8101,4
516.443,445.992,1
261.328,350.56,0
446.64,472.477,1
393.821,430.696,2
278.456,153.54,3
177.173,316.816,0
277.977,246.796,0
179.739,253.595,0
501.484,205.653,4
385.795,464.611,2
447.942,147.972,4
405.91,94.3978,4
410.149,202.161,4
360.397,80.6315,3
168.896,393.801,0
525.579,474.552,1
437.182,479.623,1
439.671,486.778,1
442.63,133.901,4
210.26,331.569,0
445.668,479.992,1
133.712,254.301,0
210.485,385.045,0
413.301,511.452,2
410.614,108.5,4
470.994,150.481,4
400.843,451.968,2
452.373,559.839,2
343.566,461.182,2
407.65,161.715,4
399,438.352,2
350.835,453.965,2
182.577,301.728,0
533.65,125.609,4
427.941,381.958,1
158.766,309.376,0
416.83,393.088,1
458.979,543.776,1
363.745,495.185,2
382.464,490.02,2
283.494,292.438,0
445.042,459.166,1
380.304,568.257,2
440.756,442.524,1
471.693,556.349,1
458.289,506.554,1
451.601,553.205,2
357.644,94.9519,3
162.547,390.971,0
364.438,556.595,2
460.879,82.8443,4
357.595,104.833,3
343.013,169.237,3
403.509,498.548,2
434.943,134.335,4
536.322,501.504,1
164.434,306.412,0
437.134,131.605,4
420.974,168.994,4
160.258,280.188,0
284.673,287.375,0
249.128,263.462,0
419.384,459.731,1
293.148,320.003,0
439.091,132.632,4
394.061,166.41,4
339.889,192.411,3
465.524,512.841,1
334.255,157.803,3
407.766,44.0289,3
427.484,129.492,4
443.961,464.018,1
503.178,497.012,1
425.563,521.715,2
433.691,155.49,4
208.25,304.906,0
176.628,290.016,0
438.379,501.565,1
384.324,429.42,2
198.266,316.331,0
418.224,489.56,2
210.919,311.086,0
338.201,112.54,3
420.138,98.0071,4
382.571,102.157,3
351.669,114.206,3
418.906,467.016,1
287.872,339.251,0
424.803,522.28,2
393.923,501.292,2
440.065,135.991,4
445.326,486.812,1
348.375,483.619,2
232.732,298.742,0
457.592,105.062,4
370.723,481.888,2
448.307,132.916,4
418.977,113.476,4
310.213,18.2383,3
468.895,490.539,1
389.001,96.545,3
397.528,437.204,2
406.158,497.417,2
390.862,85.6191,3
308.134,123.304,3
443.3,447.549,1
221.05,323.376,0
330.386,40.2963,3
447.619,145.309,4
411.284,525.501,2
299.517,506.316,2
245.686,221.791,0
430.582,472.976,1
450.829,106.442,4
465.764,51.795,4
456.656,472.203,1
390.798,169.086,4
439.106,536.907,2
166.576,215.432,0
352.13,481.214,2
392.717,175.586,4
442.389,110.964,4
462.707,462.915,1
194.558,245.63,0
354.857,65.6078,3
254.345,337.318,0
478.996,132.761,4
357.702,96.6663,3
443.502,472.218,1
436.848,94.8092,4
330.508,50.4066,3
445.18,495.132,1
382.134,502.131,2
247.64,303.973,0
399.114,497.381,2
295.401,143.068,3
426.987,44.8628,4
471.77,207.551,4
457.01,482.296,1
178.929,337.014,0
373.903,516.31,2
395.894,44.5346,3
440.992,130.101,4
182.147,216.503,0
428.073,128.783,4
472.694,458.308,1
390.092,401.447,1
400.172,32.8925,3
217.767,314.813,0
450.941,460.337,1
497.583,54.53,4
171.884,251.464,0
418.082,209.561,4
348.551,146.026,3
422.727,403.365,1
391.79,103.301,3
211.003,302.325,0
279.775,67.2744,3
175.275,359.264,0
408.657,490.074,2
390.089,59.6235,3
363.701,487.216,2
492.159,495.937,1
380.517,489.295,2
369.679,142.986,3
203.507,285.072,0
250.178,253.252,0
475.5,169.982,4
406.573,37.6699,3
478.048,496.845,1
405.308,513.334,2
290.777,39.8183,3
414.247,449.424,1
441.064,123.655,4
146.841,270.735,0
448.063,532.407,1
411.591,142.594,4
284.615,92.8465,3
392.131,126.174,3
372.53,150.803,3
422.995,520.907,2
199.842,309.672,0
448.968,467.791,1
359.222,160.107,3
267.458,105.764,3
447.085,48.7201,4
429.011,139.716,4
274.748,328.365,0
216.329,295.272,0
298.31,273.336,0
391.227,102.965,3
419.069,464.869,1
451.148,468.713,1
388.776,91.0813,3
453.012,465.299,1
175.774,294.858,0
350.235,115.623,3
287.964,154.436,3
314.6,81.7255,3
363.658,156.271,3
314.141,504.355,2
419.709,500.139,2
421.577,108.195,4
409.417,485.11,2
219.804,390.374,0
408.289,507.325,2
441.214,512.173,1
471.495,116.698,4
267.172,353.652,0
344.52,65.8908,3
408.995,56.4011,3
396.303,557.804,2
303.739,152.036,3
481.385,474.086,1
443.535,500.925,1
423.139,133.561,4
501.949,113.817,4
204.398,295.732,0
408.366,171.208,4
510.881,427.896,1
396.427,491.855,2
448.862,482.507,1
361.592,105.171,3
359.717,443.99,2
470.561,500.556,1
448.494,402.107,1
320.083,67.1658,3
306.924,100.728,3
194.78,314.489,0
248.542,235.687,0
383.245,488.572,2
391.603,519.405,2
385.344,100.943,3
408.416,457.815,2
376.594,480.999,2
489.241,456.508,1
336.197,564.886,2
393.507,19.5515,3
196.944,327.619,0
386.474,432.086,2
403.152,528.537,2
417.815,127.784,4
465.417,66.2435,4
443.998,147.788,4
537.529,482.315,1
386.283,152.776,4
367.551,109.38,3
388.79,475.725,2
112.205,307.206,0
390.954,471.657,2
407.851,436.155,1
463.199,101.746,4
363.249,437.292,2
490.428,542.311,1
446.19,122.935,4
117.566,284.444,0
363.595,157.657,3
490.023,472.476,1
348.45,98.6304,3
404.623,81.7911,3
313.375,517.838,2
226.444,355.316,0
379.97,105.849,3
413.688,74.2015,4
425.088,421.328,1
434.762,39.1349,4
211.298,365.009,0
443.779,486.296,1
394.952,472.612,2
490.127,486.212,1
182.985,270.451,0
394.009,452.317,2
380.344,494.992,2
445.524,468.938,1
537.518,487.477,1
410.828,123.873,4
438.005,120.333,4
226.645,272.08,0
192.607,309.638,0
455.17,140.462,4
419.196,143.248,4
335.307,538.835,2
404.091,498.528,2
215.239,358.545,0
470.029,446.891,1
474.2,149.542,4
331.919,62.2635,3
377.863,71.9276,3
201.517,239.413,0
353.085,450.466,2
226.827,297.952,0
424.097,513.929,2
454.018,410.793,1
356.575,92.7973,3
418.851,83.9443,4
413.565,475.284,2
325.438,42.8257,3
442.401,429.063,1
425.332,435.901,1
208.975,304.321,0
369.295,585.696,2
434.716,487.306,1
309.066,37.1149,3
450.347,469.32,1
352.994,429.002,2
337.634,429.695,2
241.641,245.285,0
362.191,144.163,3
437.351,436.586,1
353.892,92.8438,3
198.37,316.858,0
472.373,461.282,1
432.878,462.168,1
443.692,125.041,4
218.402,312.968,0
428.016,583.33,2
548.46,457.122,1
417.499,573.85,2
343.678,565.091,2
373.156,471.22,2
209.331,401.611,0
447.302,110.872,4
396.204,123.228,4
433.126,75.8369,4
350.888,105.65,3
405.72,96.7299,4
214.943,304.027,0
453.639,465.716,1
352.386,117.503,3
149.841,330.137,0
441.03,137.985,4
367.438,97.8398,3
156.023,375.204,0
454.172,463.745,1
406.533,530.452,2
392.711,497.924,2
342.864,92.02,3
324.794,43.5149,3
488.664,506.541,1
448.725,502.722,1
310.418,138.142,3
439.504,156.271,4
383.808,128.129,3
505.735,539.05,1
490.48,463.535,1
351.815,163.498,3
400.702,495.792,2
330.3,139.171,3
424.347,508.56,2
458.72,515.131,1
431.5,539.171,2
397.067,517.683,2
394.479,492.492,2
357.71,105.014,3
353.925,99.669,3
393.439,155.639,4
451.792,466.41,1
433.95,159.702,4
385.71,91.3206,3
377.562,468.312,2
327.181,459.688,2
473.211,507.183,1
392.618,118.768,3
